gc_id,name,url,city,state,country,revenue,size,sector,updated_at,created_at,image
gc_id102827,Core Scientific,corescientific.com,Austin,TX,US,502400000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CORZ.jpg
gc_id102828,nLIGHT,nlight.net,Camas,WA,US,209921000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LASR.png
gc_id102829,SunCar Technology Group,suncartech.com,Shanghai,,CN,282413000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SDA.png
gc_id102830,Travere Therapeutics,travere.com,San Diego,CA,US,145238000,Upper Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TVTX.png
gc_id102831,Cool Company,coolcoltd.com,Hamilton,,BM,393319572,Upper Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CLCO.png
gc_id102832,OmniAb,omniab.com,EmeryVille,CA,US,34164000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/OABI.png
gc_id102833,Oatly Group AB,oatly.com,Malmö,,SE,784778888,Upper Middle Market,Consumer Staples,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/OTLY.png
gc_id102834,Fulcrum Therapeutics,fulcrumtx.com,Cambridge,MA,US,2805000,SME,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/FULC.png
gc_id102835,Magic Software Enterprises,magicsoftware.com,Or Yehuda,,IL,535052000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MGIC.png
gc_id102836,EZCORP,ezcorp.com,Austin,TX,US,1049041000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/EZPW.png
gc_id102837,Mercantile Bank,mercbank.com,Grand Rapids,MI,US,303501000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MBWM.png
gc_id102838,Lexicon Pharmaceuticals,lexpharma.com,The Woodlands,TX,US,1204000,SME,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LXRX.png
gc_id102839,Velocity Financial,velfinance.com,Westlake Village,CA,US,338547000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/VEL.png
gc_id102840,MultiPlan,multiplan.us,New York,NY,US,961524000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MPLN.png
gc_id102841,LanzaTech Global,lanzatech.com,Skokie,IL,US,62631000,Lower Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LNZA.png
gc_id102842,Hesai Group,hesaitech.com,Shanghai,,CN,1202670000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HSAI.png
gc_id102843,The Pennant Group,pennantgroup.com,Eagle,ID,US,544891000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PNTG.png
gc_id102844,Chuy's Holdings,chuys.com,Austin,TX,US,461310000,Upper Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CHUY.png
gc_id102845,ALX Oncology Holdings,alxoncology.com,South San Francisco,CA,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ALXO.png
gc_id102846,Berry,bry.com,Dallas,TX,US,863454000,Upper Middle Market,Energy,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BRY.png
gc_id102847,NB Bancorp,needhambank.com,Needham,MA,US,131749000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NBBK.png
gc_id102848,Global Medical REIT,globalmedicalreit.com,Bethesda,MD,US,156654000,Upper Middle Market,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GMRE.png
gc_id102849,Covenant Logistics Group,covenantlogistics.com,Chattanooga,TN,US,1103573000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CVLG.png
gc_id102850,Sagaliam Acquisition,sagaliam.com,Los Angeles,CA,US,0,Unknown,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SAGA.png
gc_id102851,Mitek Systems,miteksystems.com,San Diego,CA,US,172552000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MITK.png
gc_id102852,Movado Group,movadogroup.com,Paramus,NJ,US,751898000,Upper Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MOV.png
gc_id102853,3D Systems,3dsystems.com,Rock Hill,SC,US,488069000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/DDD.png
gc_id102854,ArriVent BioPharma,arrivent.com,Newtown Square,,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AVBP.png
gc_id102855,LSB Industries,lsbindustries.com,Oklahoma City,OK,US,593709000,Upper Middle Market,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LXU.png
gc_id102856,Univest Financial,univest.net,Souderton,PA,US,447246000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/UVSP.png
gc_id102857,Fidus Investment,fdus.com,Evanston,IL,US,154181000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/FDUS.png
gc_id102858,Karat Packaging,karatpackaging.com,Chino,CA,US,405651000,Upper Middle Market,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/KRT.png
gc_id102859,Montauk Renewables,montaukrenewables.com,Pittsburgh,PA,US,174904000,Upper Middle Market,Utilities,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MNTK.png
gc_id102860,Taseko Mines,tasekomines.com,Vancouver,BC,CA,525167000,Upper Middle Market,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TGB.png
gc_id102861,AnaptysBio,anaptysbio.com,San Diego,CA,US,17157000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ANAB.png
gc_id102862,Eventbrite,eventbrite.com,San Francisco,CA,US,326134000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/EB.png
gc_id102863,Calliditas Therapeutics AB (publ),calliditas.se,Stockholm,,SE,1206888000,Enterprise,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CALT.png
gc_id102864,D-Market Elektronik Hizmetler ve Ticaret A.S.,hepsiburada.com,Istanbul,,TR,16069394000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HEPS.png
gc_id102865,COMPASS Pathways,compasspathways.com,London,,GB,0,Unknown,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CMPS.png
gc_id102866,TETRA Technologies,tetratec.com,The Woodlands,TX,US,626262000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TTI.png
gc_id102867,Alector,alector.com,South San Francisco,CA,US,97062000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ALEC.png
gc_id102868,FRP Holdings,frpdev.com,Jacksonville,FL,US,41506000,Lower Middle Market,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/FRPH.png
gc_id102869,Universal Insurance Holdings,universalinsuranceholdings.com,Fort Lauderdale,FL,US,1391582000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/UVE.png
gc_id102870,Gray Television,gray.tv,Atlanta,GA,US,3281000000,Enterprise,Communication Services,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GTN.png
gc_id102871,Safe Bulkers,safebulkers.com,Monaco,,MC,284401000,Upper Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SB.png
gc_id102872,Nano-X Imaging,nanox.vision,Neve Ilan,,IL,8578000,SME,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NNOX.png
gc_id102873,CI&T Inc,ciandt.com,Campinas,SP,BR,2187710000,Enterprise,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CINT.png
gc_id102874,Mersana Therapeutics,mersana.com,Cambridge,MA,US,36855000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MRSN.png
gc_id102875,CION Investment,cionbdc.com,New York,NY,US,219083000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CION.png
gc_id102876,Biomea Fusion,biomeafusion.com,Redwood City,CA,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BMEA.png
gc_id102877,Matterport,matterport.com,Sunnyvale,CA,US,157748000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MTTR.png
gc_id102878,National Presto Industries,gopresto.com,Eau Claire,WI,US,321623000,Upper Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NPK.png
gc_id102879,Great Lakes Dredge & Dock,gldd.com,Houston,TX,US,589625000,Upper Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GLDD.png
gc_id102880,UP Fintech Holding,itigerup.com,Beijing,,CN,272507595,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TIGR.png
gc_id102881,C4 Therapeutics,c4therapeutics.com,Watertown,MA,US,20756000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CCCC.png
gc_id102882,Applied Optoelectronics,ao-inc.com,Sugar Land,TX,US,217646000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AAOI.png
gc_id102883,Jumia Technologies AG,group.jumia.com,Berlin,,DE,221882000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/JMIA.png
gc_id102884,Digimarc,digimarc.com,Beaverton,OR,US,34851000,Lower Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/DMRC.png
gc_id102885,Ituran Location and Control,ituran.com,Azor,,IL,319978000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ITRN.png
gc_id102886,Groupon,groupon.com,Chicago,IL,US,514909999,Upper Middle Market,Communication Services,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GRPN.png
gc_id102887,SmartRent,smartrent.com,Scottsdale,AZ,US,236838000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SMRT.png
gc_id102888,GH Research,ghres.com,Dublin,,IE,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GHRS.png
gc_id102889,Annexon,annexonbio.com,Brisbane,CA,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ANNX.png
gc_id102890,Virgin Galactic Holdings,virgingalactic.com,Tustin,CA,US,6800000,SME,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SPCE.png
gc_id102891,BigCommerce Holdings,bigcommerce.com,Austin,TX,US,309394000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BIGC.png
gc_id102892,SES AI,ses.ai,Woburn,MA,US,0,Unknown,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SES.png
gc_id102893,Gatos Silver,gatossilver.com,Greenwood Village,CO,US,268671000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GATO.png
gc_id102894,CompoSecure,composecure.com,Somerset,NJ,US,390629000,Upper Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CMPO.png
gc_id102895,Castle Biosciences,castlebiosciences.com,Friendswood,TX,US,219788000,Upper Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CSTL.png
gc_id102896,Liquidity Services,liquidityservices.com,Bethesda,MD,US,314462000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LQDT.png
gc_id102897,Enhabit,ehab.com,Dallas,TX,US,1046300000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/EHAB.png
gc_id102898,Mesa Laboratories,mesalabs.com,Lakewood,CO,US,219080000,Upper Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MLAB.png
gc_id102899,Qudian,qudian.com,Xiamen,,CN,1654043000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/QD.png
gc_id102900,Absci,absci.com,Vancouver,WA,US,5718000,SME,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ABSI.png
gc_id102901,Allient,allient.com,Amherst,NY,US,578634000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ALNT.png
gc_id102902,Cognyte Software,cognyte.com,Herzliya,,IL,312062000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CGNT.png
gc_id102903,Miller Industries,millerind.com,Ooltewah,TN,US,1153354000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MLR.png
gc_id102904,Silvercorp Metals,silvercorpmetals.com,Vancouver,BC,CA,208129000,Upper Middle Market,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SVM.png
gc_id102905,Gladstone Commercial,gladstonecommercial.com,McLean,VA,US,147584000,Upper Middle Market,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GOOD.png
gc_id102906,United Fire Group,ufginsurance.com,Cedar Rapids,IA,US,1095467000,Enterprise,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/UFCS.png
gc_id102907,Business First Bancshares,b1bank.com,Baton Rouge,LA,US,385635000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BFST.png
gc_id102908,Clean Energy Fuels,cleanenergyfuels.com,Newport Beach,CA,US,425317000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CLNE.png
gc_id102909,IRadimed,iradimed.com,Winter Springs,FL,US,65562296,Lower Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/IRMD.png
gc_id102910,National CineMedia,ncm.com,Centennial,CO,US,165200000,Upper Middle Market,Communication Services,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NCMI.png
gc_id102911,Bally's,ballys.com,Providence,RI,US,2449073000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BALY.png
gc_id102912,Carrols Restaurant Group,carrols.com,Syracuse,NY,US,1876504000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TAST.png
gc_id102913,Farmland Partners,farmlandpartners.com,Denver,CO,US,57466000,Lower Middle Market,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/FPI.png
gc_id102914,TXO Partners L.P.,mspartners.com,Fort Worth,TX,US,357539000,Upper Middle Market,Energy,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TXO.jpg
gc_id102915,"CEVA, Inc.",ceva-dsp.com,Rockville,MD,US,97419000,Lower Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CEVA.png
gc_id102916,Horizon Bancorp,horizonbank.com,Michigan City,IN,US,324379000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HBNC.png
gc_id102917,ADS-TEC Energy,adstec-energy.com,Dublin,,IE,26430000,Lower Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ADSE.png
gc_id102918,Palmer Square Capital BDC,http://palmersquarebdc.com,Mission Woods,,US,109508194,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PSBD.png
gc_id102919,Hudson Technologies,hudsontech.com,Woodcliff Lake,NJ,US,289025000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HDSN.png
gc_id102920,LendingTree,lendingtree.com,Charlotte,NC,US,672502000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TREE.png
gc_id102921,Evolv Technologies Holdings,evolvtechnology.com,Waltham,MA,US,80418000,Lower Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/EVLV.png
gc_id102922,Titan Machinery,titanmachinery.com,West Fargo,ND,US,2758445000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TITN.png
gc_id102923,UroGen Pharma,urogen.com,Princeton,NJ,US,82713000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/URGN.png
gc_id102924,Cementos Pacasmayo,cementospacasmayo.com.pe,Lima,,PE,1950075000,Enterprise,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CPAC.png
gc_id102925,Oil-Dri Corporation of America,oildri.com,Chicago,IL,US,413021000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ODC.png
gc_id102926,The Real Brokerage,joinreal.com,Toronto,ON,CA,689158000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/REAX.png
gc_id102927,Petco Health and Wellness Company,corporate.petco.com,San Diego,CA,US,6255284000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/WOOF.png
gc_id102928,Valneva SE,valneva.com,Saint-Herblain,,FR,153713000,Upper Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/VALN.png
gc_id102929,SecureWorks,secureworks.com,Atlanta,GA,US,365879000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SCWX.png
gc_id102930,Diversified Energy Company,Unknown,Birmingham,Alabama,US,868263000,Upper Middle Market,Energy,58:53.2,58:53.2,
gc_id102931,ACCO Brands,accobrands.com,Lake Zurich,IL,US,1832800000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ACCO.png
gc_id102932,Radius Health,radiuspharm.com,Waltham,MASSACHUSETTS,US,2882224000,Enterprise,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RDUS.jpg
gc_id102933,Douglas Dynamics,douglasdynamics.com,Milwaukee,WI,US,568178000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PLOW.png
gc_id102934,The Beauty Health Company,beautyhealth.com,Long Beach,CA,US,397991000,Upper Middle Market,Consumer Staples,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SKIN.png
gc_id102935,Ennis,ennis.com,Midlothian,TX,US,431837000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/EBF.png
gc_id102936,Haverty Furniture Companies,Unknown,Unknown,Georgia,US,862133000,Upper Middle Market,Consumer Discretionary,58:53.2,58:53.2,
gc_id102937,Franklin Covey Co.,franklincovey.com,Salt Lake City,UT,US,280521000,Upper Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/FC.png
gc_id102938,Iris Energy,irisenergy.co,Sydney,NSW,AU,75509000,Lower Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/IREN.png
gc_id102939,Ribbon Communications,ribboncommunications.com,Plano,TX,US,826339000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RBBN.png
gc_id102940,Dianthus Therapeutics,dianthustx.com,New York,NY,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/DNTH.png
gc_id102941,GeoPark,geo-park.com,Bogotá,,CO,756600000,Upper Middle Market,Energy,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GPRK.png
gc_id102942,SandRidge Energy,sandridgeenergy.com,Oklahoma City,OK,US,142765000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SD.png
gc_id102943,Midland States Bancorp,midlandsb.com,Effingham,IL,US,470453000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MSBI.png
gc_id102944,Boston Omaha,bostonomaha.com,Omaha,NE,US,81234194,Lower Middle Market,Communication Services,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BOC.png
gc_id102945,Acacia Research,acaciaresearch.com,New York,NY,US,125102000,Upper Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ACTG.png
gc_id102946,TrustCo Bank Corp NY,trustcobank.com,Glenville,NY,US,243997000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TRST.png
gc_id102947,Solid Biosciences,solidbio.com,Cambridge,MA,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SLDB.png
gc_id102948,American Coastal Insurance,amcoastal.com,Saint Petersburg,FL,US,286543000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ACIC.jpg
gc_id102949,Invivyd,adagiotx.com,Waltham,MA,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/IVVD.png
gc_id102950,RCI Hospitality Holdings,rcihospitality.com,Houston,TX,US,293790000,Upper Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RICK.png
gc_id102951,Applied Digital,applieddigital.com,Dallas,TX,US,55392000,Lower Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/APLD.png
gc_id102952,Kimball Electronics,kimballelectronics.com,Jasper,IN,US,1823400000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/KE.png
gc_id102953,Cambridge Bancorp,cambridgetrust.com,Cambridge,MA,US,218534000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CATC.png
gc_id102954,Haverty Furniture Companies,havertys.com,Atlanta,GA,US,862133000,Upper Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HVT.png
gc_id102955,Larimar Therapeutics,larimartx.com,Bala Cynwyd,PA,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LRMR.png
gc_id102956,Intchains Group,intchains.com,Pudong,,CN,82225000,Lower Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ICG.png
gc_id102957,FuelCell Energy,fuelcellenergy.com,Danbury,CT,US,123394000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/FCEL.png
gc_id102958,Central Pacific Financial,cpb.bank,Honolulu,HI,US,329320000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CPF.png
gc_id102959,Spirit Airlines,spirit.com,Miramar,FL,US,5362549000,Enterprise,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SAVE.png
gc_id102960,PetIQ,petiq.com,Eagle,ID,US,1101963000,Enterprise,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PETQ.png
gc_id102961,Chatham Lodging Trust,chathamlodgingtrust.com,West Palm Beach,FL,US,311109000,Upper Middle Market,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CLDT.png
gc_id102962,Independent Bank,independentbank.com,Grand Rapids,MI,US,289699000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/IBCP.png
gc_id102963,Equity Bancshares,equitybank.com,Wichita,KS,US,136981000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/EQBK.png
gc_id102964,Seritage Growth Properties,seritage.com,New York,NY,US,107055000,Upper Middle Market,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SRG.png
gc_id102965,Beyond Meat,beyondmeat.com,El Segundo,CA,US,343376000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BYND.png
gc_id102966,Turning Point Brands,turningpointbrands.com/home/default.aspx,Louisville,KY,US,405393000,Upper Middle Market,Consumer Staples,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TPB.png
gc_id102967,Nerdy,nerdy.com,Saint Louis,MO,US,193399000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NRDY.png
gc_id102968,Endeavour Silver,edrsilver.com,Vancouver,BC,CA,208598559,Upper Middle Market,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/EXK.png
gc_id102969,The York Water Company,yorkwater.com,York,PA,US,71031000,Lower Middle Market,Utilities,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/YORW.png
gc_id102970,Revance Therapeutics,revance.com,Nashville,TN,US,234040000,Upper Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RVNC.png
gc_id102971,Holley,holley.com,Bowling Green,KY,US,659704000,Upper Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HLLY.png
gc_id102972,AMC Networks,amcnetworks.com,New York,NY,US,2711877000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AMCX.png
gc_id102973,Heritage Commerce,heritagecommercecorp.com,San Jose,CA,US,243296000,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HTBK.png
gc_id102974,Landsea Homes,landseahomes.com,Newport Beach,CA,US,1209947000,Enterprise,Real Estate,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LSEA.png
gc_id102975,Nuvation Bio,nuvationbio.com,New York,NY,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NUVB.png
gc_id102976,P3 Health Partners,p3hp.org,Henderson,NV,US,1049500000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PIII.png
gc_id102977,Replimune Group,replimune.com,Woburn,MA,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/REPL.png
gc_id102978,Youdao,youdao.com,Hangzhou,,CN,5013182000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/DAO.png
gc_id102979,Orthofix Medical,orthofix.com,Lewisville,TX,US,746641000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/OFIX.png
gc_id102980,Daily Journal,dailyjournal.com,Los Angeles,CA,US,67709000,Lower Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/DJCO.png
gc_id102981,Consolidated Communications Holdings,consolidated.com,Mattoon,IL,US,1110120000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CNSL.png
gc_id102982,OPAL Fuels,opalfuels.com,White Plains,NY,US,253506000,Upper Middle Market,Utilities,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/OPAL.png
gc_id102983,KalVista Pharmaceuticals,kalvista.com,Cambridge,MA,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/KALV.png
gc_id102984,Lindblad Expeditions Holdings,world.expeditions.com,New York,NY,US,569543000,Upper Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LIND.png
